"VENDOR PART#","MANUFACTURER PART #","DESCRIPTION","MSRP","CONTRACT_PRICE","QUANTITY ON HAND","MANUFACTURER_NAME","CATEGORY","SERIAL_FLAG","WEIGHT"
"ZEB-Z1B1105P300","Z1B1-105P-300","105SLPLUS 3YR S/C ESSENTIAL ND O/S NO/CC","1332.80","903.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1105P3C0","Z1B1-105P-3C0","105SLPLUS 3YR S/C ESSENTIAL ND O/S W/CC","3178.56","2154.96","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B11XP0100","Z1B1-1XP0-100","110/170PAX4 1Y S/C ESSENTIAL ND O/S NOCC","1154.72","782.86","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B11XP01C0","Z1B1-1XP0-1C0","110/170PAX4 1Y S/C ESSENTIAL ND O/S W/CC","1552.32","1052.42","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B11XP0300","Z1B1-1XP0-300","110/170PAX4 3Y S/C ESSENTIAL ND O/S NOCC","3464.16","2348.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B11XP03C0","Z1B1-1XP0-3C0","110/107PAX4 3Y S/C ESSENTIAL ND O/S W/CC","4656.96","3157.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B128XP1C0","Z1B1-28XP-1C0","LP/TLP2848 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B128XP3C0","Z1B1-28XP-3C0","LP/TLP2824 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1EM211C0","Z1B1-EM21-1C0","EM220II 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1EM213C0","Z1B1-EM21-3C0","EM220II 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1FX75001C00","Z1B1-FX7500-1C00","FX7500 1YR  S/C  CC","115.19","75.95","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1GKHC1C0","Z1B1-GKHC-1C0","GK420 H/C 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1GKHC3C0","Z1B1-GKHC-3C0","GK420 H/C 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1GSER1C0","Z1B1-GSER-1C0","G-SERIES 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1GSER3C0","Z1B1-GSER-3C0","G-SERIES 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1HC101C0","Z1B1-HC10-1C0","HC100 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1HC103C0","Z1B1-HC10-3C0","HC100 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1IMZX1C0","Z1B1-IMZX-1C0","IMZ SERIES 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1IMZX3C0","Z1B1-IMZX-3C0","IMZ SERIES 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1K2031C0","Z1B1-K203-1C0","KR203 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1K2033C0","Z1B1-K203-3C0","KR203 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1K4031C0","Z1B1-K403-1C0","KR403 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1K4033C0","Z1B1-K403-3C0","KR403 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1LI42781C00","Z1B1-LI4278-1C00","LI4278 1YR SELECT CC","61.71","40.69","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1MP60XX1C00","Z1B1-MP60XX-1C00","MP60XX 1YR  S/C  CC","53.13","35.03","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1MP62XX1C00","Z1B1-MP62XX-1C00","MP62XX 1YR  S/C  CC","71.27","46.99","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1MP65XX1C00","Z1B1-MP65XX-1C00","MP65XX 1YR  S/C  CC","71.27","46.99","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1MP7XXX1C00","Z1B1-MP7XXX-1C00","MP7XXX 1YR  S/C  CC","40.72","26.85","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1P1X01C0","Z1B1-P1X0-1C0","P1 SERIES 1YR S/C ESSENTIAL ND O/S W/CC","421.12","285.50","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1P3301C0","Z1B1-P330-1C0"," P3/4 SERIES 1Y S/C ESSENTIAL ND O/S WCC","421.12","285.50","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1P3303C0","Z1B1-P330-3C0"," P3/4 SERIES 3Y S/C ESSENTIAL ND O/S WCC","1263.36","856.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1P4T11C0","Z1B1-P4T1-1C0","P4T 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1P4T13C0","Z1B1-P4T1-3C0","P4T 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1QNHC1C0","Z1B1-QNHC-1C0","QLN H/C 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1QNHC3C0","Z1B1-QNHC-3C0","QLN H/C 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1QNX01C0","Z1B1-QNX0-1C0","QLN SERIES 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1QNX03C0","Z1B1-QNX0-3C0","QLM SERIES 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1QXP11C0","Z1B1-QXP1-1C0","QL+ SERIES 1Y S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1QXP13C0","Z1B1-QXP1-3C0","QL+ SERIES 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1RWPS1C0","Z1B1-RWPS-1C0","RW 420 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1RWPS3C0","Z1B1-RWPS-3C0","RW 420 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1RWX11C0","Z1B1-RWX1-1C0","RW SERIES 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1RWX13C0","Z1B1-RWX1-3C0","RW SERIES 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1S4X0100","Z1B1-S4X0-100","S4M 1YR S/C ESSENTIAL ND O/S NO/CC","341.60","231.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1S4X01C0","Z1B1-S4X0-1C0","S4M 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1STP0100","Z1B1-STP0-100","105SL 1YR S/C ESSENTIAL ND O/S NO/CC","666.40","451.80","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1STP01C0","Z1B1-STP0-1C0","105SL 1YR S/C ESSENTIAL ND O/S W/CC","1059.52","718.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1STP0300","Z1B1-STP0-300","105SL 3YR S/C ESSENTIAL ND O/S NO/CC","1332.80","903.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1STP03C0","Z1B1-STP0-3C0","105SL 3YR S/C ESSENTIAL ND O/S W/CC","3178.56","2154.96","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP201C0","Z1B1-TP20-1C0","TTP 2000 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP203C0","Z1B1-TP20-3C0","TTP 2000 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP211C0","Z1B1-TP21-1C0","TTP 2100 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP213C0","Z1B1-TP21-3C0","TTP 2100 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP701C0","Z1B1-TP70-1C0","TTP 7030 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP703C0","Z1B1-TP70-3C0","TTP 7030 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP801C0","Z1B1-TP80-1C0","TTP8000 1YR S/C ESSENTIAL ND O/S W/CC","483.84","328.02","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP803C0","Z1B1-TP80-3C0","TTP 8000 3YR S/C ESSENTIAL ND O/S W/CC","1451.52","984.08","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP821C0","Z1B1-TP82-1C0","TP82 1 YR NBD O/S S/C CC","483.84","328.02","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1TP823C0","Z1B1-TP82-3C0","TP82 3YR NBD O/S S/C CC","1451.52","984.08","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1VC70XX1C00","Z1B1-VC70XX-1C00","VC70XX 1YR  S/C  CC","451.06","297.41","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI41100","Z1B1-XI41-100","11Xi4/14/17 1Y S/C ESSENTIAL ND O/S NOCC","666.40","451.80","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI411C0","Z1B1-XI41-1C0","11Xi4/14/17 1Y S/C ESSENTIAL ND O/S W/CC","1059.52","718.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI41300","Z1B1-XI41-300","11Xi4/14/17 3Y S/C ESSENTIAL ND O/S NOCC","1332.80","903.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI413C0","Z1B1-XI41-3C0","11Xi4/14/17 3Y S/C ESSENTIAL ND O/S W/CC","3178.56","2154.96","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI42100","Z1B1-XI42-100","220XI4 1YR S/C ESSENTIAL ND O/S NO/CC","666.40","451.80","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI421C0","Z1B1-XI42-1C0","220XI4 1YR S/C ESSENTIAL ND O/S W/CC","1059.52","718.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI42300","Z1B1-XI42-300","220XI4 3YR S/C ESSENTIAL ND O/S NO/CC","1332.80","903.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1XI423C0","Z1B1-XI42-3C0","220XI4 3YR S/C ESSENTIAL ND O/S W/CC","3178.56","2154.96","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZD501C0","Z1B1-ZD50-1C0","ZD500 1YR S/C ESSENTIAL ND O/S W/CC","188.16","127.57","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZD503C0","Z1B1-ZD50-3C0","ZD500 3YR S/C ESSENTIAL ND O/S W/CC","564.48","382.70","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZE50100","Z1B1-ZE50-100","ZE500 1YR S/C ESSENTIAL ND O/S NO/CC","1154.72","782.86","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZE501C0","Z1B1-ZE50-1C0","ZE500 1YR S/C ESSENTIAL ND O/S W/CC","1552.32","1052.42","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZE50300","Z1B1-ZE50-300","ZE500 3YR S/C ESSENTIAL ND O/S NO/CC","3464.16","2348.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZE503C0","Z1B1-ZE50-3C0","ZE500 3YR S/C ESSENTIAL ND O/S W/CC","4656.96","3157.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZMX0100","Z1B1-ZMX0-100","ZM400/600 1YR S/C ESSENTIAL ND O/S NO/CC","483.84","328.02","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZMX01C0","Z1B1-ZMX0-1C0","ZM400/600 1YR S/C ESSENTIAL ND O/S W/CC","705.60","478.37","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZMX0300","Z1B1-ZMX0-300","ZM400/600 3YR S/C ESSENTIAL ND O/S NO/CC","1451.52","984.08","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZMX03C0","Z1B1-ZMX0-3C0","ZM400/600 3YR S/C ESSENTIAL ND O/S W/CC","2116.80","1435.12","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZQ111C0","Z1B1-ZQ11-1C0","ZQ11 1 YR NBD O/S S/C CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZQ113C0","Z1B1-ZQ11-3C0","ZQ11 3YR NBD O/S S/C CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZQ1X1C0","Z1B1-ZQ1X-1C0","ZQ110 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZQ1X3C0","Z1B1-ZQ1X-3C0","ZQ110 3YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZQ5X1C0","Z1B1-ZQ5X-1C0","ZQ5001YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZQ5X3C0","Z1B1-ZQ5X-3C0","ZQ5003YR S/C ESSENTIAL ND O/S W/CC","945.28","640.87","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT2X100","Z1B1-ZT2X-100","ZT200 1YR S/C ESSENTIAL ND O/S NO/CC","341.60","231.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT2X1C0","Z1B1-ZT2X-1C0","ZT200 1YR S/C ESSENTIAL ND O/S W/CC","472.64","320.43","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT2X300","Z1B1-ZT2X-300","ZT200 3YR S/C ESSENTIAL ND O/S NO/CC","1024.80","694.78","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT2X3C0","Z1B1-ZT2X-3C0","ZT200 3YR S/C ESSENTIAL ND O/S W/CC","1417.92","961.30","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT4X100","Z1B1-ZT4X-100","ZT400 1YR S/C ESSENTIAL ND O/S NO/CC","483.84","328.02","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT4X1C0","Z1B1-ZT4X-1C0","ZT400 1YR S/C ESSENTIAL ND O/S W/CC","705.60","478.37","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT4X300","Z1B1-ZT4X-300","ZT400 3YR S/C ESSENTIAL ND O/S NO/CC","1451.52","984.08","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT4X3C0","Z1B1-ZT4X-3C0","ZT400 3YR S/C ESSENTIAL ND O/S W/CC","2116.80","1435.12","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT51100","Z1B1-ZT51-100","ZT510 1YR S/C ESSENTIAL ND O/S NO/CC","514.80","349.02","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT511C0","Z1B1-ZT51-1C0","ZT510 1YR S/C ESSENTIAL ND O/S W/CC","760.50","515.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT51300","Z1B1-ZT51-300","ZT510 3YR S/C ESSENTIAL ND O/S NO/CC","1492.20","1011.66","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT513C0","Z1B1-ZT51-3C0","ZT510 3YR S/C ESSENTIAL ND O/S W/CC","2205.90","1495.53","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT61100","Z1B1-ZT61-100","ZT610 1YR S/C ESSENTIAL ND O/S NO/CC","666.90","452.14","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT611C0","Z1B1-ZT61-1C0","ZT610 1YR S/C ESSENTIAL ND O/S W/CC","971.10","658.37","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT61300","Z1B1-ZT61-300","ZT610 3YR S/C ESSENTIAL ND O/S NO/CC","1866.60","1265.49","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT613C0","Z1B1-ZT61-3C0","ZT610 3YR S/C ESSENTIAL ND O/S W/CC","2749.50","1864.07","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT62100","Z1B1-ZT62-100","ZT62 1YR NBD O/S S/C","666.90","452.14","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT621C0","Z1B1-ZT62-1C0","ZT62 1 YR NBD O/S S/C CC","994.50","674.24","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT62300","Z1B1-ZT62-300","ZT62 3YR NBD O/S S/C","1866.60","1265.49","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZT623C0","Z1B1-ZT62-3C0","ZT62 3YR NBD O/S S/C CC","2831.40","1919.59","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX111C0","Z1B1-ZX11-1C0","ZXPSERIES 1 1Y S/C ESSENTIAL ND O/S W/CC","421.12","285.50","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX113C0","Z1B1-ZX11-3C0","ZXPSERIES 1 3Y S/C ESSENTIAL ND O/S W/CC","1263.36","856.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX3X1C0","Z1B1-ZX3X-1C0","ZXPSERIES 3 1Y S/C ESSENTIAL ND O/S W/CC","421.12","285.50","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX3X3C0","Z1B1-ZX3X-3C0","ZXPSERIES 3 3Y S/C ESSENTIAL ND O/S W/CC","1263.36","856.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX7X1C0","Z1B1-ZX7X-1C0","ZXPSERIES 7 1Y S/C ESSENTIAL ND O/S W/CC","1075.20","728.95","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX7X3C0","Z1B1-ZX7X-3C0","ZXPSERIES 7 3Y S/C ESSENTIAL ND O/S W/CC","3225.60","2186.85","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX8X1C0","Z1B1-ZX8X-1C0","ZXPSERIES 8 1Y S/C ESSENTIAL ND O/S W/CC","1075.20","728.95","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX8X3C0","Z1B1-ZX8X-3C0","ZXPSERIES 8 3Y S/C ESSENTIAL ND O/S W/CC","3225.60","2186.85","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX9X1C0","Z1B1-ZX9X-1C0","ZX9X 1 YR NBD O/S S/C CC","1075.20","728.95","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B1ZX9X3C0","Z1B1-ZX9X-3C0","ZX9X 3YR NBD O/S S/C CC","3225.60","2186.85","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4105P100","Z1B4-105P-100","105SLPLUS 1YR S/C SELECT SD O/S NO/CC","932.96","632.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4105P1C0","Z1B4-105P-1C0","105SLPLUS 1YR S/C SELECT SD O/S W/CC","1482.88","1005.34","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4105P300","Z1B4-105P-300","105SLPLUS 3YR S/C SELECT SD O/S NO/CC","1865.92","1265.03","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4105P3C0","Z1B4-105P-3C0","105SLPLUS 3YR S/C SELECT SD O/S W/CC","4448.64","3016.02","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B41XP0100","Z1B4-1XP0-100","110/170PAX4 1Y S/C SELECT SD O/S NOCC","1617.28","1096.46","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B41XP01C0","Z1B4-1XP0-1C0","110/170PAX4 1Y S/C SELECT SD O/S W/CC","2172.80","1473.08","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B41XP0300","Z1B4-1XP0-300","110/170PAX4 3Y S/C SELECT SD O/S NOCC","4851.84","3289.38","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B41XP03C0","Z1B4-1XP0-3C0","110/107PAX4 3Y S/C SELECT SD O/S W/CC","6518.40","4419.25","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B428XP1C0","Z1B4-28XP-1C0","LP/TLP2848 1YR S/C SELECT SD O/S W/CC","263.20","178.44","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B428XP3C0","Z1B4-28XP-3C0","LP/TLP2848 3YR S/C SELECT SD O/S W/CC","789.60","535.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4EM211C0","Z1B4-EM21-1C0","EM220II 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4EM213C0","Z1B4-EM21-3C0","EM220II 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4GKHC1C0","Z1B4-GKHC-1C0","GK420 H/C 1YR S/C SELECT SD O/S W/CC","263.20","178.44","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4GKHC3C0","Z1B4-GKHC-3C0","GK420 H/C 3YR S/C SELECT SD O/S W/CC","789.60","535.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4GSER1C0","Z1B4-GSER-1C0","G-SERIES 1YR S/C SELECT SD O/S W/CC","263.20","178.44","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4GSER3C0","Z1B4-GSER-3C0","G-SERIES 3YR S/C SELECT SD O/S W/CC","789.60","535.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4HC101C0","Z1B4-HC10-1C0","HC100 1YR S/C SELECT SD O/S W/CC","263.20","178.44","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4HC103C0","Z1B4-HC10-3C0","HC100 3YR S/C SELECT SD O/S W/CC","789.60","535.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4IMZX1C0","Z1B4-IMZX-1C0","IMZ SERIES 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4IMZX3C0","Z1B4-IMZX-3C0","IMZ SERIES 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4K2031C0","Z1B4-K203-1C0","KR203 1YR S/C SELECT SD O/S W/CC","263.20","178.44","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4K2033C0","Z1B4-K203-3C0","KR203 3YR S/C SELECT SD O/S W/CC","789.60","535.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4K4031C0","Z1B4-K403-1C0","KR403 1YR S/C SELECT SD O/S W/CC","263.20","178.44","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4K4033C0","Z1B4-K403-3C0","KR403 3YR S/C SELECT SD O/S W/CC","789.60","535.32","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4P1X01C0","Z1B4-P1X0-1C0","P1 SERIES 1YR S/C SELECT SD O/S W/CC","589.12","399.40","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4P3301C0","Z1B4-P330-1C0","P3/4 SERIES 1Y S/C SELECT SD O/S W/CC","589.12","399.40","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4P3303C0","Z1B4-P330-3C0","P3/4 SERIES 3Y S/C SELECT SD O/S W/CC","1767.36","1198.21","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4P4T11C0","Z1B4-P4T1-1C0","P4T 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4P4T13C0","Z1B4-P4T1-3C0","P4T 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4QNHC1C0","Z1B4-QNHC-1C0","QLN H/C 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4QNHC3C0","Z1B4-QNHC-3C0","QLN H/C 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4QNX01C0","Z1B4-QNX0-1C0","QLN SERIES 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4QNX03C0","Z1B4-QNX0-3C0","QLN SERIES 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4QXP11C0","Z1B4-QXP1-1C0","QL+ SERIES S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4QXP13C0","Z1B4-QXP1-3C0","QL+ SERIES 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4RWPS1C0","Z1B4-RWPS-1C0","RW420 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4RWPS3C0","Z1B4-RWPS-3C0","RW 420 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4RWX11C0","Z1B4-RWX1-1C0","RW SERIES 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4RWX13C0","Z1B4-RWX1-3C0","RW SERIES 3YR S/C SELECT SD O/S W/CC","1384.32","938.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4S4X0100","Z1B4-S4X0-100","S4M 1YR S/C SELECT SD O/S NO/CC","478.24","324.23","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4S4X01C0","Z1B4-S4X0-1C0","S4M 1YR S/C SELECT SD O/S W/CC","692.16","469.27","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4STP0100","Z1B4-STP0-100","105SL 1 YR S/C SELECT SD O/S NO/CC","932.96","632.52","0","Zebra","ZEB","N","0.000"
"ZEB-Z1B4STP01C0","Z1B4-STP0-1C0","105SL 1YR S/C SELECT SD O/S W/CC","1482.88","1005.34","0","Zebra","ZEB","N","0.000"
